,importance,stddev,p_value,n,p99_high,p99_low
AATSC7are,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6are,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC8pe,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC7pe,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6pe,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6se,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n8ARing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n9ARing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS7c,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n8Ring,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS7se,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS6se,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS6v,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
ETA_dAlpha_A,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC8d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS7s,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
SMR_VSA2,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS7d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS6d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS8c,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
nG12aRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MATS6c,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC7d,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n9Ring,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11HRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n11Ring,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n12Ring,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC7i,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n7aRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
n9HRing,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
AATSC6i,-1.0787588156091488e-08,0.0,0.5,3,-1.0787588156091488e-08,-1.0787588156091488e-08
MDEN-22,-4.791972381494128e-07,6.452362341612109e-05,0.5045477148699716,3,0.0003692483202005222,-0.00037020671467682107
GATS4d,-1.4619467575046248e-06,0.00039185537035506127,0.502284635145388,3,0.0022439127796747087,-0.0022468366731897183
SRW02,-2.2281832838440727e-06,0.00028683104811349884,0.5047568639522562,3,0.0016413455301669713,-0.0016458018967346593
ATSC6Z,-2.9903034690637043e-06,0.00133030102698177,0.5013765098592756,3,0.0076197821031592635,-0.007625762710097391
VR1_Dzse,-3.674732322582012e-06,0.00031484334873292105,0.507146649003151,3,0.0018004125700656003,-0.0018077620347107645
n10HRing,-3.7833937003665477e-06,0.0018216742000539668,0.5012718182649298,3,0.0104346117848282,-0.010442178572228933
GATS3d,-3.803541684610501e-06,0.00018733428162486448,0.5124294617935325,3,0.001069642666220276,-0.001077249749589497
SssCH2,-5.171188371548101e-06,0.00029161499212381766,0.5108565976610336,3,0.001665815054767717,-0.0016761574315108134
ATSC7se,-5.595096532418076e-06,0.0004451409035985204,0.5076961630709613,3,0.002545111644415547,-0.002556301837480383
n7FRing,-6.858215402953209e-06,0.00033409258156608937,0.5125667422997979,3,0.001907529325738221,-0.0019212457565441275
ATSC4v,-7.5794579700305675e-06,0.0008906888119063603,0.5052107975493763,3,0.005096166206044564,-0.005111325121984625
ATSC2p,-8.780196397680426e-06,0.00019792239729902645,0.5271259437526664,3,0.001125337088475635,-0.0011428974812709956
CIC4,-9.698796105646798e-06,0.0005155468114404063,0.5115172849282683,3,0.002944441604348994,-0.002963839196560288
SM1_Dzp,-9.86555456898112e-06,0.0009822787360290342,0.5061499210484196,3,0.005618700531415466,-0.005638431640553429
Xp-3d,-1.3321749700589969e-05,0.0003100810283363362,0.5262724963392378,3,0.001763476928703761,-0.001790120428104941
TIC1,-1.4258841495973229e-05,0.00020638903741679733,0.542156457536857,3,0.0011683732301493441,-0.0011968909131412906
AATS0i,-1.4990230397711931e-05,0.002129253731963329,0.5043110234124243,3,0.012185869774608412,-0.012215850235403837
ATSC5p,-1.6478648289945202e-05,8.340230821717854e-05,0.6175985694399397,3,0.00046142582658627524,-0.0004943831231661657
Zagreb2,-1.673439996570843e-05,0.000348621593599941,0.5293442002317179,3,0.001980905991305553,-0.0020143747912369702
ATSC0are,-1.766081138339833e-05,0.0007773137877870981,0.5139079089504685,3,0.004436433391850226,-0.004471755014617022
MID_X,-1.7764295539272428e-05,1.0760528164915739e-05,0.9481803362883096,3,4.3894724120636984e-05,-7.942331519918185e-05
nX,-1.946359176718815e-05,1.6103106904401294e-05,0.9143235517638764,3,7.280899652837695e-05,-0.00011173618006275324
GATS7v,-1.9622598395792796e-05,0.0005010761353814413,0.5239535278989833,3,0.0028515992235339537,-0.0028908444203255396
ATS4d,-1.9859551979510098e-05,0.00015809214067818127,0.5760316965900905,3,0.000886025945531241,-0.0009257450494902611
AATS5i,-2.0389638573018825e-05,0.0003380001243682821,0.5368405595190164,3,0.0019163885561466571,-0.001957167833292695
SlogP_VSA7,-2.2508927439749787e-05,2.4905748782626153e-05,0.8710118443292104,3,0.00012020377497570232,-0.00016522162985520189
C1SP1,-2.3169768724518036e-05,1.2296095769823814e-05,0.9587815181355857,3,4.7288223596310804e-05,-9.362776104534688e-05
MPC3,-2.43064119788509e-05,0.00019821401527537642,0.5742606172505746,3,0.0011114818762375503,-0.0011600947001952522
MWC04,-2.526980679418145e-05,0.0001099028197499108,0.635530635801701,3,0.0006044855379047648,-0.0006550251514931277
AATSC1v,-2.5544481167612727e-05,0.00041853019712321084,0.5372714208604499,3,0.002372679960716732,-0.0024237689230519575
MDEN-33,-2.6760502773282013e-05,3.516119756134277e-05,0.8409237350535369,3,0.00017471705840902912,-0.00022823806395559315
ATS7pe,-2.7665082440046323e-05,0.000296366182503716,0.556793559044963,3,0.0016705460084531878,-0.0017258761733332806
AATS6m,-2.7889156533844606e-05,0.00017734141641920922,0.5945651466397421,3,0.0009882968255966922,-0.0010440751386643814
MINsOH,-3.157317564990899e-05,0.0022901839083009357,0.5084411504769679,3,0.01309143458591579,-0.01315458093721561
mZagreb1,-3.4439669831446786e-05,0.00031902393484717324,0.5655372512864851,3,0.0017936028545921252,-0.001862482194255019
ATS2s,-3.536099743824591e-05,0.0003698974699326097,0.5581436537744823,3,0.0020841925245801713,-0.0021549145194566634
piPC2,-3.5747406290420614e-05,0.0001628753982435294,0.62979429113234,3,0.0008975466875029758,-0.000969041500083817
MATS7p,-3.6888712788877655e-05,6.507822618037897e-05,0.7851385006963619,3,0.0003360167399909525,-0.00040979416556870783
MPC8,-4.1617893634364e-05,0.0002471842597709969,0.6009793060774433,3,0.0013747753260342727,-0.0014580111133030008
MATS8s,-4.7490362146684895e-05,0.00015299350445031326,0.6776784036984909,3,0.0008291793843716703,-0.0009241601086650401
nCl,-4.798056472902582e-05,7.81043201233735e-05,0.8006076560593429,3,0.0003995658508561106,-0.0004955269803141622
n3ARing,-4.919401374066842e-05,0.00032955759108608905,0.5899202252460573,3,0.0018392075290481627,-0.0019375955565294994
MPC4,-5.200753673961778e-05,0.00014120906975960784,0.7055899302512407,3,0.0007571360921812549,-0.0008611511656604904
AETA_eta_FL,-5.309165196483908e-05,0.0002992989373211653,0.6061505075584519,3,0.001661924449256456,-0.001768107753186134
AATS8p,-5.324126737005219e-05,0.0005035094750530069,0.5642162117828076,3,0.0028319238607198405,-0.002938406395459945
SMR_VSA1,-5.4090598969547266e-05,0.0002790167058704853,0.6155043880957279,3,0.00154470606686736,-0.0016528872648064546
ATS1Z,-5.517295400658817e-05,0.00038617738799026717,0.5861799562089287,3,0.002157666303822798,-0.0022680122118359743
n7FARing,-5.6718986482628964e-05,0.0003818851582151858,0.5894833971415144,3,0.002131525318754236,-0.002244963291719494
ZMIC5,-5.741932861143736e-05,0.0008873450783305775,0.5395022272217694,3,0.005027166371214885,-0.005142005028437759
nBondsT,-5.8197810945441e-05,3.818526105679135e-05,0.9407376636996454,3,0.0001606079694154255,-0.0002770035913063075
AATSC6s,-5.972083998151412e-05,0.00028913729215771205,0.6226218812824471,3,0.0015970679075906122,-0.0017165095875536405
nHBDon,-6.129213873640182e-05,0.0039000298416741685,0.5096221482941755,3,0.022286311342853853,-0.022408895620326656
Mi,-6.56531721817677e-05,0.0021115417380131287,0.519026417280789,3,0.012033715143340904,-0.01216502148770444
ATSC5d,-6.568002978550129e-05,0.00011768022738379366,0.7821585123417557,3,0.0006086407231212184,-0.0007400007826922209
SpMax_Dzse,-6.729018546854555e-05,0.0004922415618073987,0.5825630978471261,3,0.002753308550183254,-0.0028878889211203453
ATSC7are,-6.995953416174168e-05,0.0003488129571731702,0.6192744757297215,3,0.0019287773916051413,-0.0020686964599286248
MPC5,-7.04139794227195e-05,8.342133953582941e-05,0.859375849120193,3,0.0004075995470198241,-0.0005484275058652631
MATS7Z,-7.12091152802093e-05,0.00048536160828873857,0.5884271265438032,3,0.0027099667237660634,-0.0028523849543264823
VE2_Dzm,-7.159275289928917e-05,0.00041205882840426693,0.6040660461662595,3,0.0022895500285913897,-0.0024327355343899677
SlogP_VSA3,-7.607496068847326e-05,0.004301710706421148,0.510827154246782,3,0.024573204419785263,-0.024725354341162208
SpAD_A,-7.843351428967378e-05,0.0001606093827355457,0.7566492669727359,3,0.0008418760593560985,-0.000998743087935446
MATS6are,-8.049373628963667e-05,7.073688543442863e-05,0.9062430239641195,3,0.0003248364615256439,-0.00048582393410491725
GATS5v,-8.081896237362625e-05,0.00027731655812391,0.6680793152470268,3,0.0015082356683397049,-0.0016698735930869573
nG12FaHRing,-8.200375789624292e-05,5.5318036212945086e-05,0.9379614638668985,3,0.00023497472402646768,-0.0003989822398189535
MID_h,-8.26921827378202e-05,0.0013925018546374198,0.5362692602063838,3,0.007896497864038227,-0.008061882229513867
Xch-3dv,-8.811370478338058e-05,0.0006627751203983765,0.5803546179248906,3,0.003709661232694545,-0.003885888642261306
GGI9,-8.816606890268049e-05,0.0008854595542233074,0.5605261207285093,3,0.004985615368696211,-0.005161947506501572
nG12FaRing,-8.885121021336613e-05,9.628672455792172e-05,0.8744593060848372,3,0.0004628823990961048,-0.0006405848195228371
NsNH2,-8.904594690798777e-05,0.00047448075368697193,0.6120036097223699,3,0.0026297813886517747,-0.00280787328246775
NtCH,-9.231135844027054e-05,0.00014812757915228514,0.803358925434121,3,0.0007564760965198511,-0.0009410988134003921
MATS6dv,-9.258492894840635e-05,9.426242704120276e-05,0.8844966990704086,3,0.0004475492311083932,-0.0006327190890052059
MATS4v,-9.337911656774149e-05,0.0003835651232941362,0.6428669733194738,3,0.0021044915748690777,-0.0022912498080045604
AATSC5pe,-9.569580510722837e-05,0.00035513054789804735,0.6567006221571978,3,0.001939241616094305,-0.002130633226308762
n7AHRing,-9.571927110429979e-05,3.892619721008698e-05,0.9745247314184808,3,0.00012733215558011318,-0.0003187706977887128
Xch-7d,-9.746222205423798e-05,0.0007693592961745125,0.576658015068855,3,0.004311051862136145,-0.004505976306244622
ATSC3dv,-0.00010090391176072651,0.0011796440452744312,0.5520957679864631,3,0.006658587282772176,-0.0068603951062936284
VR1_Dzv,-0.00010623131637651125,0.00013696467323333434,0.8443605687215731,3,0.000678591449771916,-0.0008910540825249386
MATS4dv,-0.00010636435794197929,0.0009372211952888292,0.5688358146379946,3,0.005264017023003018,-0.005476745738886977
ATS2se,-0.00010745640857690031,0.0003694167456918106,0.6677974072307179,3,0.0020093425102324417,-0.0022242553273862423
GATS2pe,-0.00010806780219785317,0.0007147353525014118,0.5910426933712478,3,0.003987445027293628,-0.004203580631689335
AATS8dv,-0.00010958489081243823,0.00010825560714901248,0.8891797565386295,3,0.000510731743017836,-0.0007299015246427126
ATSC2se,-0.00010974638346439303,0.0014294244557337122,0.546809399692834,3,0.008081014262077808,-0.008300507029006594
ATSC6v,-0.00011005654751013634,0.0009599414694314354,0.5695259618851358,3,0.005390514523807597,-0.005610627618827869
BCUTd-1h,-0.00011282087055704733,0.0004009093509659928,0.6629238701950935,3,0.002184434168805348,-0.002410075909919443
SpAbs_Dzv,-0.00011405269233684863,0.00011688146273756999,0.8834659698311199,3,0.0005556910505690305,-0.0007837964352427278
ATSC8p,-0.00011434311486824278,0.000597824392582746,0.614038578347081,3,0.0033112569495986283,-0.003539943179335114
n7HRing,-0.00011543003988330931,0.00013692738988222458,0.8591544823077164,3,0.0006691790885287697,-0.0009000391682953884
GATS5se,-0.00011546536882741283,9.891812856227559e-05,0.9097150310813471,3,0.00045134647723317115,-0.0006822772148879968
ATSC2m,-0.00011651726667879132,0.0015181059965520014,0.5467943574571821,3,0.008582398441977708,-0.008815432975335291
WPath,-0.0001178522553924773,0.00034647041311904937,0.6922807601102374,3,0.001867461633170881,-0.0021031661439558356
n3AHRing,-0.00011871205731739387,0.00016953507940764312,0.8254940181421002,3,0.0008527427480631585,-0.0010901668626979461
MATS1p,-0.00012327925826446004,0.001416882486768637,0.5529809704283793,3,0.00799561451428233,-0.008242173030811251
GATS6Z,-0.00012340218921325086,0.00028092248105286916,0.7368922332828631,3,0.0014863147797572055,-0.0017331191581837072
AXp-1d,-0.00012442668876178065,0.0008294276178675988,0.5903527747487567,3,0.004628285539929325,-0.004877138917452887
GATS7m,-0.00012683121229421315,0.0005741325641780024,0.630583705684505,3,0.003163012048138613,-0.003416674472727039
GATS2se,-0.00012834579746671496,0.00026043033639022034,0.7583741968782414,3,0.001363948910136716,-0.001620640505070146
VR1_Dzare,-0.00012845294407104468,0.00027922572551014217,0.7454358602386293,3,0.0014715414274800605,-0.0017284473156221499
ATS7Z,-0.00012880161692233974,0.00021236677983048585,0.7981509666349226,3,0.0010880835816474757,-0.0013456868154921554
GGI6,-0.00013036235173014,0.0007331961062699047,0.6063867103602061,3,0.0040709326440363704,-0.00433165734749665
MATS4p,-0.00013127657042137178,0.000605220650072303,0.6283751567683997,3,0.0033367048696591305,-0.003599258010501874
MDEN-13,-0.00013233180497451702,6.289013418948289e-05,0.9661364157019379,3,0.00022803563805182922,-0.0004926992480008632
GATS5pe,-0.00013258675556152935,0.00040831547304484545,0.6847716935351171,3,0.002207106184605082,-0.0024722796957281404
SRW03,-0.0001327414480765491,0.000198216982820714,0.8170823379595632,3,0.0010030638445037183,-0.0012685467406568166
ATSC0c,-0.00013284980251541492,0.00021595343520518727,0.8008774683819884,3,0.001104587329088978,-0.001370286934119808
EState_VSA7,-0.00013369531142189603,0.001513314294070844,0.5537867353727207,3,0.008537763410647884,-0.008805154033491677
nBondsO,-0.00013398152110051983,0.0005154800211916062,0.6516662941829535,3,0.0028197761638218775,-0.0030877392060229174
SRW10,-0.00013693526283509172,0.0002230109527078963,0.8005187311052127,3,0.0011409422266941578,-0.0014148127523643413
PEOE_VSA4,-0.00013798444537797364,0.0001527910699323405,0.8708877945753097,3,0.0007375253289036821,-0.0010134942196596294
PEOE_VSA5,-0.00013837263569708527,0.00015549363802737896,0.8684199493756132,3,0.0007526231534669566,-0.001029368424861127
MAXsssCH,-0.0001396253548454999,0.0009722629252073058,0.5866124896228335,3,0.005431549024439974,-0.005710799734130975
SpMax_Dzm,-0.00014028972224322533,0.00041719238641673817,0.6904071347944716,3,0.002250268915938232,-0.0025308483604246828
SpDiam_A,-0.0001412912371818361,0.0006550570212257824,0.6277036932456481,3,0.003612258136148436,-0.0038948406105121084
MATS4d,-0.00014232659599518657,0.00032126815850318203,0.738451947382196,3,0.0016985755788476143,-0.0019832287708379873
GATS4m,-0.00014826620576306274,0.00018909376234609786,0.8463237360535965,3,0.0009352620217898444,-0.00123179443331597
VE1_Dzp,-0.00014883482387909966,0.0005069631602052139,0.6691772819249788,3,0.0027561203031249166,-0.0030537899508831156
BCUTare-1h,-0.00015092586090311352,0.00015724405290696108,0.8808423073603007,3,0.0007500999996309424,-0.0010519517214371695
AATS6v,-0.0001514269608817731,0.00012690764857476185,0.9126387200937663,3,0.0005757679387122088,-0.000878621860475755
MATS1d,-0.00015187667596250343,0.00030139681075739525,0.762596539266076,3,0.0015751604726893678,-0.0018789138246143747
ATS6v,-0.00015334865136285014,0.00023285587283818147,0.8139025354143797,3,0.0011809413222526992,-0.0014876386249783994
AATS7dv,-0.00015592052322888073,4.424782613898047e-05,0.9870951018892441,3,9.762442735329309e-05,-0.00040946547381105454
AATS5pe,-0.0001564909724384167,0.00029214723256363863,0.7742680982331817,3,0.0015175450674431421,-0.0018305270123199755
BCUTs-1h,-0.00015740546758461851,0.0016789157950106862,0.5570377260592102,3,0.009462968219036087,-0.009777779154205322
SpDiam_Dzm,-0.00015958564194125854,0.0002506776003674302,0.8074407541800603,3,0.0012768248067344572,-0.0015959960906169741
PetitjeanIndex,-0.00016026306938632384,0.0007363875494118088,0.6287770295946017,3,0.0040593192494942825,-0.00437984538826693
MATS8p,-0.00016218683473094112,0.00018813971272249407,0.8630157350060146,3,0.0009158745826806093,-0.0012402482521424916
SpMax_A,-0.00016419777053659304,8.339269623149282e-05,0.9618632451047957,3,0.00031365162659573935,-0.0006420471676689255
JGI2,-0.00016445206530857348,0.00033488348733609006,0.7577009412847125,3,0.0017544674536011837,-0.0020833715842183305
ATS5se,-0.00016576888416423388,0.00021143729477170466,0.8463056683933918,3,0.0010457902619447142,-0.0013773280302731821
GATS2c,-0.00016879228893299883,0.00018023268915319976,0.8768784874816339,3,0.000863961006587278,-0.0012015455844532758
piPC6,-0.00016985311306398168,0.00035155239174287337,0.7546288180607316,3,0.0018445810765733764,-0.0021842873027013397
AATS6are,-0.0001721224506103051,0.0001500178410105166,0.9073760661811292,3,0.0006874964144156424,-0.0010317413156362527
n12FRing,-0.00017319976114712107,6.655523546607686e-05,0.9770693555332894,3,0.00020816911863080455,-0.0005545686409250467
GGI3,-0.00017411802510588123,0.00039927354151748554,0.7355557423042876,3,0.002113763644715581,-0.002461999694927344
GATS6dv,-0.00017629855308258038,0.00038687421584425566,0.7436752955194597,3,0.002040533605623989,-0.0023931307117891496
SpAbs_Dzm,-0.00018048611950286878,0.0004022866214184177,0.740785244176405,3,0.0021246608322825584,-0.0024856330712882957
ATS1s,-0.0001807011451590753,0.0003165078645112815,0.7865202518887923,3,0.0016329240172234508,-0.0019943263075416014
MATS6Z,-0.00018242486817328837,0.000174886105549003,0.8937246150151267,3,0.0008196919103924232,-0.001184541646739
AATSC4v,-0.00018267184343660295,0.0002808845923754047,0.8115136979794355,3,0.0014268280192103657,-0.0017921717060835718
MWC05,-0.00018543682478167067,0.00023036280905551924,0.8510328101158908,3,0.00113456761689412,-0.0015054412664574613
Xch-3d,-0.00018822263267948003,0.0006964511652387494,0.6571163328556469,3,0.0038025197761954966,-0.004178965041554457
n12FARing,-0.00018907173830599403,0.0001565784096760145,0.9141983621816852,3,0.0007081399126990874,-0.0010862833893110755
MATS6m,-0.00018950080486586826,0.00014742198024688142,0.9220544251848619,3,0.0006552434901198062,-0.0010342450998515427
Xpc-5d,-0.00019004627135651062,0.00026387527984900557,0.8307525428527199,3,0.0013219883442883377,-0.0017020808870013588
AATSC4p,-0.00019142767373196237,0.001262293722282149,0.591305163812084,3,0.0070416553353848796,-0.007424510682848805
ATS6se,-0.00019178187927030668,5.372142495232248e-05,0.9874140658580596,3,0.00011604784307488248,-0.0004996116016154959
Xp-5dv,-0.00019344915784114125,0.00012717926996342572,0.940542696913861,3,0.0005353021624309894,-0.0009222004781132719
Xch-4dv,-0.00019940522476643205,0.0009167554199110433,0.6287095009792101,3,0.005053704993737993,-0.0054525154432708564
ATS5are,-0.0002000097025487794,8.491981864790964e-05,0.9724180665781986,3,0.0002865902753778993,-0.0006866096804754581
C3SP2,-0.00020243705603528728,0.0010660416876605379,0.6132641473334082,3,0.005906100031582552,-0.006310974143653126
Xch-7dv,-0.00020276904460618064,0.0006199402924108766,0.6859303974782722,3,0.003349557578390169,-0.00375509566760253
fMF,-0.0002038089207694697,0.0004872867202713481,0.7279582269744536,3,0.002588398023419975,-0.0029960158649589143
Xc-5dv,-0.00020592560740724983,5.409184580653853e-05,0.9888822825310238,3,0.00010402666750994189,-0.0005158778823244416
n8FARing,-0.0002060515942113502,1.8355141904665898e-05,0.9986826738311004,3,-0.00010087459562774173,-0.00031122859279495866
n10Ring,-0.00020738365642432774,0.0002584852909399826,0.8504400895679105,3,0.0012737657250559255,-0.0016885330379045808
AATS7m,-0.0002088781074670957,0.0004734620851507618,0.7376844117476782,3,0.0025041121444162448,-0.002921868359350436
ATS6are,-0.00020979212406602166,0.00010374893451843952,0.9636309639201545,3,0.00038470077582939983,-0.0008042850239614431
ATSC0se,-0.00021594419026726985,0.0005112440883394068,0.7297388316701009,3,0.002713541129673695,-0.0031454295102082345
ATSC2pe,-0.00021664871444330527,0.0019627514211434847,0.5669844151579795,3,0.01103013458550533,-0.01146343201439194
Sse,-0.00021799726843937015,0.0004028761179289275,0.776208106295825,3,0.002090527563722736,-0.0025265221006014766
Xp-5d,-0.0002187830034304783,0.0002766940017919212,0.8478346862965653,3,0.0013667043104629724,-0.001804270317323929
MIC5,-0.00021972019439198132,0.0004201224032030727,0.7696852619218238,3,0.002187627764895619,-0.002627068153679582
MATS1dv,-0.00022154520750276388,0.0015367844942220691,0.5869358859366974,3,0.00858440036413122,-0.009027490779136747
GGI7,-0.0002220205271890041,5.573813202865468e-05,0.9898155366775145,3,9.73651503437081e-05,-0.0005414062047217163
AATS5m,-0.00022326783128286584,0.00010970550587610237,0.9640467127205614,3,0.00040535688303828957,-0.0008518925456040213
n9FRing,-0.00022393768939921177,0.00033546811148364573,0.8164755381287317,3,0.001698331790707183,-0.0021462071695056064
ETA_epsilon_3,-0.00022461022807244527,0.0012058512804558874,0.611207648092521,3,0.006685051330267866,-0.007134271786412757
ATSC0s,-0.00022529332911414013,0.0017377741039576768,0.5784086323665123,3,0.009732344994789349,-0.010182931653017629
MATS3v,-0.00022758583416985592,0.0008385270433456443,0.6577194439295269,3,0.004577267111579546,-0.005032438779919259
MWC09,-0.00022801232357331594,0.0003057951778565751,0.8371693358831067,3,0.001524227956308123,-0.001980252603454755
ETA_epsilon_5,-0.00022897090051680427,0.00029627544034724844,0.8437101233475578,3,0.0014687202277571358,-0.0019266620287907445
LogEE_Dzm,-0.00023588917440120483,0.00037315409858756134,0.806093592457283,3,0.001902325190949735,-0.0023741035397521447
n8FHRing,-0.0002441929317748744,4.6050024950865126e-05,0.9941762508690117,3,1.9678817851919675e-05,-0.0005080646814016685
GATS5d,-0.0002450768326195026,0.0014071461613414042,0.6043077396148274,3,0.007818026715531947,-0.008308180380770953
MDEN-12,-0.0002473026246884169,0.00010410260166200589,0.9728496821864214,3,0.0003492168271591033,-0.0008438220765359371
JGI3,-0.00024770719417577247,0.0005461285228689888,0.7428051856332107,3,0.0028816698040842336,-0.0033770841924357785
ATS4m,-0.0002498553216149964,0.0002635603942708037,0.8788521848850239,3,0.0012603749647479236,-0.0017600856079779163
ATSC4m,-0.0002502583524598423,0.0004892035163007991,0.7654666990548848,3,0.0025529320455389896,-0.003053448750458674
n10AHRing,-0.0002508478719686809,0.001475716516620159,0.6019083636827844,3,0.00820517141595146,-0.008706867159888823
MWC10,-0.000253221751903084,0.0004689139998752067,0.7758229175605503,3,0.0024337074669972536,-0.002940150970803422
AATS1Z,-0.0002540355449541047,0.0001658068951236841,0.9412520770367251,3,0.0006960563510471575,-0.0012041274409553668
ATSC7pe,-0.0002552572528504345,0.0003282493341092011,0.8448314023767798,3,0.0016256478323833526,-0.0021361623380842217
n8FRing,-0.0002597179161368812,7.856626855058737e-06,0.9998475531241023,3,-0.0002146985730068563,-0.00030473725926690614
GGI1,-0.0002619539617837452,0.00041643019545972124,0.8051515949360806,3,0.0021242372376918182,-0.0026481451612593086
MAXsOH,-0.0002626589381398518,0.0005157090322658753,0.7646279030307658,3,0.0026924110056339968,-0.0032177288819137
VR1_Dzm,-0.000270840954126883,0.0001572108488022416,0.9518243531593259,3,0.0006299946432050037,-0.0011716765514587697
MATS5d,-0.00027397393609714565,0.00041939274834504537,0.812366808351565,3,0.0021291930199398203,-0.002677140892134112
BertzCT,-0.0002741872314480827,0.000580607308070866,0.7503329347888333,3,0.0030527570294992556,-0.0036011314923954213
GATS8v,-0.0002764173192810378,0.00043158406077620947,0.8085944559566706,3,0.0021966072089264228,-0.0027494418474884987
ATS7v,-0.00027752560661405595,0.00039382154758816425,0.826688503222661,3,0.001979115533400535,-0.0025341667466286474
n10ARing,-0.0002785169094902118,0.00030909144664861637,0.870515875136565,3,0.001492611356105115,-0.0020496451750855386
ATSC3Z,-0.000278957781993161,0.00039177897512802234,0.8286229092887698,3,0.001965979191316369,-0.002523894755302691
GATS6d,-0.00028373496863220993,0.0023704121583175987,0.5725249145774178,3,0.013298989562337651,-0.013866459499602071
MAXaasC,-0.0002841041120762444,0.0009171079465479256,0.6773656729655053,3,0.004971026123150503,-0.005539234347302992
nFAHRing,-0.0002842797554731454,0.0005139177238012737,0.7804419384623198,3,0.002660525792153685,-0.003229085303099976
MATS7dv,-0.00028506300981671434,0.0006585488209397091,0.7341984454035857,3,0.003488494763093,-0.004058620782726429
MWC07,-0.0002859617948933006,0.0004299744092868826,0.815771839863387,3,0.002177839251780084,-0.002749762841566685
Mm,-0.0002910547785660948,0.0002872804966417583,0.8893098033532248,3,0.0013550943247926642,-0.0019372038819248539
piPC7,-0.0002921737310281891,0.00021071928366700845,0.9308480488038219,3,0.000915271131827931,-0.0014996185938843092
SpMAD_DzZ,-0.00029455521583339933,0.0008940533621098029,0.6870955077055092,3,0.004828469693954392,-0.0054175801256211905
ATS0s,-0.000295008910332147,0.0008468884940529819,0.6962062764966659,3,0.00455775607520263,-0.005147773895866924
ATS6m,-0.00029710823873715003,0.00047146501394041963,0.8054965678976206,3,0.002404438573648284,-0.0029986550511225843
NaaNH,-0.000300006162939274,0.00081417853457501,0.7056712992425476,3,0.0043653271274578034,-0.004965339453336352
ATS3Z,-0.00030477396437459764,0.00011217463746929666,0.9788447571012684,3,0.000337999147786736,-0.0009475470765359312
SpAbs_DzZ,-0.00030708830705912976,0.0004179057004104715,0.8344773044060804,3,0.0020875576994084577,-0.0027017343135267175
n8FAHRing,-0.0003075927907128702,2.0516365240288417e-05,0.9992601689703924,3,-0.00019003174275006036,-0.00042515383867568006
