,importance,stddev,p_value,n,p99_high,p99_low
SpDiam_Dzpe,-6.0928935750659274e-05,7.288858407293151e-05,0.8576842867521588,3,0.0003567307338730982,-0.0004785886053744167
AATSC3Z,-6.185751584930621e-05,0.00019234017048068986,0.6832398663201742,3,0.001040272990321071,-0.0011639880220196835
GATS6m,-6.21103843023163e-05,2.6981655866616555e-05,0.971234764670021,3,9.249749590944912e-05,-0.00021671826451408172
MATS2pe,-6.304293080546437e-05,1.7340508449954093e-05,0.9878482487031267,3,3.6320105566172426e-05,-0.00016240596717710117
MWC03,-6.363729377968179e-05,0.0003694858132291067,0.6031991730755633,3,0.0020535573896775226,-0.002180831977236886
Diameter,-6.367230271212924e-05,2.0247717125464694e-05,0.9839530730673655,3,5.234936176135325e-05,-0.00017969396718561174
SRW08,-6.41949972596904e-05,6.102713677888572e-05,0.8949770546896703,3,0.0002854972640092304,-0.0004138872585286112
AATSC6are,-6.431397773341378e-05,0.0001903109965162111,0.6912149376061285,3,0.001026189136597861,-0.0011548170920646886
ATS5dv,-6.482465189195745e-05,3.24976825350011e-05,0.9627357682695037,3,0.00012139067282234004,-0.00025103997660625495
SdssC,-6.50472949059085e-05,4.389533684299344e-05,0.937924804001894,3,0.00018647785292141215,-0.00031657244273322914
ATS4m,-6.521177653037724e-05,2.9124870555664487e-05,0.9697415527311732,3,0.00010167696151867144,-0.00023210051457942592
ATSC2are,-6.529530794986231e-05,4.767056432885028e-05,0.9294827335219487,3,0.0002078623120204184,-0.00033845292792014306
ATSC4se,-6.537924757075524e-05,3.454484287481038e-05,0.9590981144604169,3,0.0001325665329078644,-0.00026332502804937485
Xc-5dv,-6.624830433204128e-05,0.00089578833369819,0.545103554898371,3,0.0050667181850546535,-0.0051992147937187354
ATS7dv,-6.661228834659028e-05,0.00017452145631677535,0.7117404496886928,3,0.0009334150096811488,-0.0010666395863743294
ATS3p,-6.674635366402115e-05,0.0001337063363068146,0.7608128686748802,3,0.0006994057805663619,-0.0008328984878944042
PEOE_VSA13,-6.675821231869976e-05,3.0890122404109815e-05,0.9677316220706418,3,0.00011024561457727583,-0.00024376203921467536
MATS4m,-6.724064125023428e-05,7.492448838484498e-05,0.8698393316426298,3,0.0003620849858497796,-0.0004965662683502482
fMF,-6.745167397602854e-05,2.6406396018583385e-05,0.9762608363740294,3,8.385990351380522e-05,-0.0002187632514658623
SpAD_Dzv,-6.748459010499919e-05,0.0002238343194696118,0.673196054666306,3,0.001215110882275079,-0.0013500800624850775
ETA_eta_BR,-6.75786040334377e-05,2.514132989825014e-05,0.9784149431248869,3,7.648400429900494e-05,-0.00021164121236588035
MWC05,-6.76069018508881e-05,4.381934794018181e-05,0.941930555847683,3,0.0001834828211366302,-0.00031869662483840637
apol,-6.79793914428924e-05,8.902602363766451e-05,0.841523874684029,3,0.00044214959642740705,-0.0005781083793131919
AXp-2dv,-6.81003559879582e-05,8.073691742305597e-05,0.8592540189372575,3,0.00039453113406285315,-0.0005307318460387695
Xp-7dv,-6.824756127660203e-05,0.0005866407496352233,0.5705287767643163,3,0.003293268988905252,-0.0034297641114584563
VE1_Dzpe,-6.82510276753719e-05,3.4285089704674415e-05,0.9626004043077222,3,0.00012820633833337468,-0.0002647083936841185
VR2_Dzpe,-6.869274046256146e-05,0.00014552130067868875,0.7502549962998335,3,0.0007651604498239508,-0.0009025459307490738
AATSC6se,-6.87971907848602e-05,2.6385545986770415e-05,0.977151868356365,3,8.239491371054776e-05,-0.00021998929528026814
ATS1se,-6.922579614477657e-05,0.00017430781862655474,0.7187026984038382,3,0.0009295773342269214,-0.0010680289265164746
AATSC7dv,-6.961327412074077e-05,6.338129688895333e-05,0.9012673370854423,3,0.00029356858564042745,-0.00043279513388190896
NdsssP,-7.003777409476479e-05,9.03233774197062e-06,0.9972508963031363,3,-1.828147720378692e-05,-0.00012179407098574267
ATSC1v,-7.006154073554982e-05,8.83429432482923e-05,0.8483691412063608,3,0.0004361533207543249,-0.0005762764022254245
AATS7p,-7.026834488444804e-05,8.830929085948739e-05,0.8489653208472417,3,0.0004357536846857361,-0.0005762903744546322
ATSC2pe,-7.29971794170466e-05,5.123192986053963e-05,0.9338191086518917,3,0.00022056745998286795,-0.0003665618188169611
MID_O,-7.384595921904509e-05,7.012687450777196e-05,0.895135660084858,3,0.000327988808340115,-0.00047568072677820514
SpMax_D,-7.468406859814647e-05,0.00018800898548757065,0.7187427201143797,3,0.001002628267260464,-0.001151996404456757
ATS4s,-7.624080587452046e-05,4.770514183677167e-05,0.9452562378239977,3,0.00019711494705057812,-0.0003495965587996191
AATS2pe,-7.666655291327373e-05,1.0338858768202505e-05,0.9969963117710164,3,-1.7423745657017e-05,-0.00013590936016953046
C1SP3,-7.672990702042859e-05,0.00018669464607170785,0.7248063757766123,3,0.0009930511182333077,-0.0011465109322741649
AATSC4d,-7.708009908474756e-05,0.00011259016987075439,0.8212521715720422,3,0.0005680740598168705,-0.0007222342579863657
ATSC1c,-7.939060450840955e-05,0.00028464011742262323,0.6616300585644674,3,0.001551628833123245,-0.0017104100421400643
ATSC4i,-8.104710209670223e-05,3.9592360442368684e-05,0.9644195431812459,3,0.00014582151378200048,-0.00030791571797540495
ATS3v,-8.105034083022433e-05,0.0001664722867360536,0.7560758457098896,3,0.0008728543228976628,-0.0010349550045581114
SssssC,-8.14524893353689e-05,6.46184962946937e-05,0.919652897275463,3,0.0002888186602183298,-0.00045172363888906764
MID_h,-8.334863788414526e-05,0.00012013895577915803,0.8237555340455376,3,0.0006050609013855379,-0.0007717581771538284
MATS6pe,-8.350004495848624e-05,0.00015018534417266644,0.7814188038228753,3,0.0007770786317616277,-0.0009440787216786002
GATS4Z,-8.351408983142683e-05,0.00017067504366285105,0.7570232137564284,3,0.000894472837146338,-0.0010615010168091917
VE1_D,-8.540629608495369e-05,5.4728158457503116e-05,0.9430250478323865,3,0.00022819212088533885,-0.00039900471305524625
GGI3,-8.579769842796219e-05,3.095503829697345e-05,0.979622076703177,3,9.157810373288659e-05,-0.00026317350058881097
ATSC0dv,-8.734177765177635e-05,6.0620071903669514e-05,0.9350059498195822,3,0.00026001795674121937,-0.0004347015120447721
MID_C,-8.81278414745131e-05,0.0001106176096168951,0.8491859638621055,3,0.0005457233284279569,-0.0007219790113769832
SMR_VSA1,-8.919210150310868e-05,5.3759604494495446e-05,0.9486160764804336,3,0.00021885639385260284,-0.0003972405968588202
Xch-7dv,-8.981579663755457e-05,9.571754098177777e-05,0.8771938751019532,3,0.0004586563276617303,-0.0006382879209368395
SpAbs_Dzp,-9.052815377735834e-05,0.00015428587391991106,0.7917849148412054,3,0.0007935470131174439,-0.0009746033206721606
MATS6v,-9.161231339918641e-05,6.394626900623977e-05,0.9344031359812799,3,0.00027480689924589004,-0.00045803152604426286
ABCGG,-9.19083233450561e-05,5.8310705631590094e-05,0.943967395677055,3,0.00024221848621471963,-0.00042603513290483184
ATSC2d,-9.215469538428889e-05,0.0008923086894446665,0.5627438718209387,3,0.005020873046559038,-0.005205182437327616
SMR,-9.255298560684189e-05,0.00026778241144154803,0.6949092996869846,3,0.0014418699273396115,-0.0016269758985532953
ETA_eta_R,-9.314556369952968e-05,0.00014836193418700692,0.8047798214998223,3,0.0007569847715980481,-0.0009432758989971074
AATS8s,-9.328236668446992e-05,0.00010424638154355549,0.8693492771834263,3,0.0005040609598286148,-0.0006906256931975545
ATS2pe,-9.450053434640708e-05,0.00020536382236548346,0.7454880632026537,3,0.0010822569413649762,-0.0012712580100577905
VE3_A,-9.451832223834426e-05,2.3494712337902642e-05,0.9900095131539471,3,4.010898487376897e-05,-0.00022914562935045748
MATS1p,-9.662706264479404e-05,8.851532301821224e-05,0.9003931513016102,3,0.00041057555404255494,-0.000603829679332143
GATS2pe,-9.671260192083604e-05,0.00039730534301950205,0.6428512681675047,3,0.0021798910722463376,-0.00237331627608801
AATS2dv,-9.720192139011281e-05,0.00022811216046639051,0.7313326649875245,3,0.0012099060542871873,-0.0014043098970674128
nAtom,-9.767246239268205e-05,6.461099946012773e-05,0.9399309837489995,3,0.0002725557294676018,-0.0004679006542529659
GATS4pe,-9.793883576052671e-05,0.00011941382875915611,0.8543445833496711,3,0.0005863156452725163,-0.0007821933167935698
SpAbs_Dzi,-9.80837475358931e-05,0.0002106000570347712,0.7477346480692373,3,0.0011086779334960233,-0.0013048454285678095
AATS2i,-9.836107305398005e-05,0.00013183055303166554,0.8372876396165588,3,0.0006570426149972232,-0.0008537647611051832
HybRatio,-9.897782816390792e-05,0.0002725589605533561,0.7031885791593213,3,0.0014628152408824808,-0.0016607708972102967
ATS0d,-9.916349755408523e-05,0.00015246772730212254,0.8115269581682288,3,0.000774493487599756,-0.0009728204827079266
AATSC0Z,-0.00010000777151828825,7.718779300852651e-05,0.9230101341746375,3,0.0003422868420616784,-0.0005423023850982549
AATS3Z,-0.00010010626163469334,0.00011470340346165877,0.8651227077943916,3,0.00055715696008713,-0.0007573694833565167
JGI4,-0.00010056239027655955,0.0005088137216728752,0.6176326615404695,3,0.0028149966591527915,-0.0030161214397059107
ATS0se,-0.00010123101258861326,2.988926894553497e-05,0.9860745825236865,3,7.00378130013704e-05,-0.00027249983817859694
BCUTs-1l,-0.00010350336585867222,3.636047771158589e-05,0.9806196586628113,3,0.00010484620357716303,-0.0003118529352945075
MDEC-23,-0.00010383098014158747,3.325105981177996e-05,0.9837368302314061,3,8.67012799134578e-05,-0.0002943632401966327
VR3_Dzse,-0.00010399512087673017,6.980077470986636e-05,0.9384728265159875,3,0.0002959710586780128,-0.0005039613004314731
SlogP_VSA4,-0.0001041326138640312,9.713423984617545e-05,0.8977699169794526,3,0.00045245735203125226,-0.0006607225797593146
ATSC5are,-0.00010454622481720355,2.808621709358684e-05,0.9883886709828402,3,5.639091371399934e-05,-0.00026548336334840644
GATS4are,-0.00010540442859256298,8.361287013726394e-05,0.9196638103127615,3,0.0003737065894357403,-0.0005845154466208662
ZMIC0,-0.00010611716017694395,9.537791913091755e-05,0.9031001355164641,3,0.0004404088932549832,-0.0006526432136088711
MPC8,-0.00010698781505797765,0.00019529376548117357,0.7785807429107635,3,0.001012067118000293,-0.0012260427481162485
NdssC,-0.00010704420703464002,4.102133283123375e-05,0.9771860661409101,3,0.00012801257909631617,-0.0003421009931655962
SpMAD_Dzi,-0.00010727093842229547,0.0001254738722261735,0.861586845162357,3,0.0006117082636974896,-0.0008262501405420806
VR1_Dzv,-0.0001074022210713436,0.00012831873435510595,0.8579090412905062,3,0.0006278783565245542,-0.0008426827986672414
AATSC0m,-0.00010814988387220874,3.7069653445994756e-05,0.9814990244669987,3,0.00010426334116492098,-0.00032056310890933847
piPC10,-0.00010824382484557933,0.00025314239390198463,0.7319659752638443,3,0.001342290164113245,-0.0015587778138044035
AATS8m,-0.00010853017281735784,0.000806183085757958,0.5813407496910752,3,0.004510988309212992,-0.004728048654847707
SM1_Dzse,-0.0001085535983562369,7.006256655884652e-05,0.9423375050678926,3,0.00029291267752423305,-0.0005100198742367069
SM1_DzZ,-0.0001096639132941631,2.04662238401043e-05,0.994294248040885,3,7.609818885225648e-06,-0.00022693764547355186
VR1_Dzp,-0.00010985708528048661,0.00020061639635961769,0.7784992263609595,3,0.0010396971129575802,-0.0012594112835185532
Xc-6d,-0.00011089191070586442,0.00011572886759328377,0.8805729125697365,3,0.0005522473342076973,-0.0007740311556194262
SpMAD_Dzse,-0.00011341462913632323,0.00010374466213278626,0.9005990634114194,3,0.00048105378951552447,-0.000707883047788171
nARing,-0.00011342997651346091,0.00011034529690090248,0.8915221188347535,3,0.0005188608113286027,-0.0007457207643555245
MATS1pe,-0.00011349151626795691,0.00016089996797563472,0.8268625824616379,3,0.0008084831430276023,-0.001035466175563516
ATS1dv,-0.00011469674744557512,1.3087312083431128e-05,0.9978440858116834,3,-3.970499790686009e-05,-0.00018968849698429015
ATSC2dv,-0.00011480721388949326,2.8091026650192547e-05,0.9903110363256611,3,4.615748393440993e-05,-0.00027577191171339647
SRW06,-0.00011520601418490983,0.0001072468757101892,0.8980642237285414,3,0.0004993304766389306,-0.0007297425050087502
SsCH3,-0.00011556917571548901,5.9615320687519506e-05,0.960796294740003,3,0.00022603322278837227,-0.0004571715742193503
ATS0v,-0.00011635657480688066,1.9965459099732863e-05,0.9951639707838593,3,-1.9522801214825938e-06,-0.00023076086949227873
LogEE_Dzi,-0.00011763637783197371,5.09617435969515e-05,0.9713801491848532,3,0.0001743800643156224,-0.00040965281997956985
ATSC4Z,-0.00011808857548828433,0.00014945881138150107,0.8476993143878641,3,0.0007383269877705318,-0.0009745041387471005
MATS6are,-0.00011823972781860315,1.99234620207246e-05,0.9953340612829041,3,-4.076081053134534e-06,-0.00023240337458407177
GGI9,-0.00011826372427583183,9.10479303947378e-05,0.9233132335675732,3,0.00040345101352924894,-0.0006399784620809126
fragCpx,-0.00011877363593336872,8.042848275348048e-05,0.9375716004765425,3,0.00034209048925730885,-0.0005796377611240463
GATS2Z,-0.00011914608185346436,9.381454594576141e-05,0.9205806530949594,3,0.00041842166985925784,-0.0006567138335661865
ATSC0c,-0.00011927868370386248,4.7220396618433434e-05,0.9757629769180108,3,0.00015129942536496003,-0.00038985679277268496
Xp-3dv,-0.00012032175250533313,9.431773952593222e-05,0.921129041431538,3,0.0004201293542227731,-0.0006607728592334394
Xch-6d,-0.000120403497616689,0.0001378871885918266,0.8652130428659304,3,0.0006697053838370541,-0.0009105123790704321
TopoShapeIndex,-0.00012074197604937849,0.001661816972227192,0.5443177823671701,3,0.009401653559869924,-0.009643137511968682
SpAD_Dzi,-0.00012074607052989239,0.0008210155424074731,0.588634746551475,3,0.004583764032928397,-0.0048252561739881815
WPol,-0.00012078086402398751,6.603369109424987e-05,0.9565742116260005,3,0.0002575995086673766,-0.0004991612367153517
ATSC2se,-0.0001231121439141484,3.319014183568948e-05,0.9883097738491591,3,6.707104938247772e-05,-0.0003132953372107745
GATS2m,-0.00012396164614159969,3.0342775271036433e-05,0.9903036876836414,3,4.99058209845085e-05,-0.0002978291132677079
GATS8d,-0.00012408492676564223,0.00016382492543679742,0.8400443567840208,3,0.0008146500631417779,-0.0010628199166730623
EState_VSA6,-0.00012668270626822742,9.337770619729633e-05,0.9283985247621864,3,0.0004083819052430074,-0.0006617473177794622
Xp-0d,-0.00012718290503709503,0.00010103775495809535,0.9194807007589723,3,0.00045177463532478134,-0.0007061404453989715
nBondsKS,-0.00012730528040375,0.00016815528768534502,0.8399588518377806,3,0.0008362431653978044,-0.0010908537262053044
VR3_DzZ,-0.0001291012721950091,3.355050370244124e-05,0.9891103299926256,3,6.31468345599707e-05,-0.0003213493789499889
BCUTv-1h,-0.0001292738114173353,4.0995523026880096e-05,0.9840372914442088,3,0.00010563508167252936,-0.0003641827045072
VR2_Dzm,-0.00012964216628599812,9.159588301023224e-05,0.93310122637683,3,0.0003952124007703669,-0.0006544967333423631
ATS0pe,-0.00013076318423068298,0.0001337752256898073,0.8837384636286791,3,0.0006357836938036478,-0.0008973100622650138
MWC07,-0.00013097551363417762,2.14115932423447e-05,0.9956044816605439,3,-8.284709944426439e-06,-0.0002536663173239288
AATS7pe,-0.00013202493902440363,0.00015994634131633203,0.8554723211287211,3,0.0007844853337621483,-0.0010485352118109555
MDEC-12,-0.00013214560456356605,0.00011368172992722005,0.9091516682609372,3,0.0005192633145087499,-0.000783554523635882
ATSC6m,-0.00013250203917838008,0.00015247380066406793,0.8643928484576405,3,0.0007411897470129059,-0.0010061938253696661
ATS6p,-0.00013277427587287302,6.851829453470118e-05,0.9607680328869719,3,0.0002598431500591826,-0.0005253917018049287
AMW,-0.00013284910278359616,2.2751494647835847e-05,0.995182308918189,3,-2.48051545373627e-06,-0.000263217690113456
AATS6se,-0.0001335478390075695,0.0002104570597652252,0.8068220871399769,3,0.00107239445181235,-0.001339490129827489
piPC4,-0.0001345470094842686,4.072063641368061e-05,0.9853992318070969,3,9.87867528287653e-05,-0.0003678807717973025
ATS6v,-0.00013506929329823447,3.657926903976214e-05,0.988206965647585,3,7.453397471063382e-05,-0.00034467256130710276
AATSC1se,-0.00013655013802802798,9.006192459324244e-06,0.9992765582756724,3,-8.494365650596137e-05,-0.00018815661955009458
SpAbs_D,-0.0001389989228910704,0.0001282488626581393,0.8993570291005298,3,0.0005958812821328766,-0.0008738791279150174
AATSC5pe,-0.00013917765626710507,0.0001642794759851265,0.8600169988650279,3,0.0008021619586890395,-0.0010805172712232496
GATS7pe,-0.00014051348886064594,3.6841394908861575e-05,0.9889219852689457,3,7.059178944627355e-05,-0.0003516187671675654
VR1_Dzare,-0.00014250902432238108,0.00016833664391100426,0.8598882300975095,3,0.0008220786127634662,-0.0011070966614082284
GGI6,-0.00014281389226063665,7.307682913046677e-05,0.9613533754204007,3,0.00027592444241799155,-0.0005615522269392649
ATS3m,-0.00014310619196810279,8.360596340506194e-05,0.9512854966758624,3,0.0003359652497187699,-0.0006221776336549754
MPC3,-0.00014336806495178026,1.4630129234055183e-05,0.9982734221894936,3,-5.953580205126418e-05,-0.00022720032785229633
GATS5s,-0.00014723981920015486,9.800288824832112e-05,0.939315531612843,3,0.00041432759836707153,-0.0007088072367673812
SlogP_VSA1,-0.00014738946853635562,4.382892443625572e-05,0.9858832155777153,3,0.00010375512883563942,-0.0003985340659083507
ATS5v,-0.00014775018996836717,6.440160651278643e-05,0.9710567132582029,3,0.0002212781570832892,-0.0005167785370200236
ATS5pe,-0.00014817399203028345,0.00015458668755605423,0.880625150114689,3,0.0007376248703579607,-0.0010339728544185277
MIC5,-0.000148288257956782,0.00015930803605677924,0.8758832665451957,3,0.0007645644549084909,-0.0010611409708220548
SRW04,-0.00014913367400731792,7.894152391748412e-05,0.9589674734716735,3,0.00030321001215871126,-0.0006014773601733471
MATS1dv,-0.00015147083148131513,0.00012518453792595348,0.9144624799693559,3,0.0005658504530128539,-0.0008687921159754842
GATS7are,-0.00015498540340735945,5.551401172950059e-05,0.9798975598560039,3,0.00016311603995766726,-0.00047308684677238615
ATSC1Z,-0.0001558359444206551,3.127225571526301e-05,0.9934204962458286,3,2.3357548724410772e-05,-0.000335029437565721
nHBAcc,-0.00015591699479119056,4.656340057637141e-05,0.9857671098108366,3,0.00011089645409988476,-0.0004227304436822659
SpMAD_Dzare,-0.00015603482318999698,6.104703010160339e-05,0.9762886145028447,3,0.00019377142902414054,-0.0005058410754041345
Spe,-0.00015605972757961237,3.483425712296116e-05,0.9918974353030299,3,4.354442863513237e-05,-0.00035566388379435713
AATSC1Z,-0.0001575826620846358,2.4971581676934865e-05,0.9958665521701772,3,-1.4492729884340558e-05,-0.00030067259428493104
GATS5p,-0.00015772357326488776,0.0004123129501539977,0.7121264009927608,3,0.002204875354032253,-0.002520322500562028
ATS8Z,-0.00016018174384030415,0.00013268770923667247,0.9141647174769985,3,0.0006001335443188247,-0.000920497031999433
AATSC6c,-0.00016074856990350161,9.513809252636455e-05,0.9501911700865987,3,0.00038440325048907367,-0.0007059003902960769
MATS4p,-0.00016131446275153652,9.020539409405934e-05,0.9548345886288231,3,0.00035557244861867646,-0.0006782013741217494
SpMax_Dzi,-0.0001634072419835486,0.00017055110777494287,0.8805576482400317,3,0.0008138695186127914,-0.0011406840025798887
SRW10,-0.00016478784813945638,0.00013982195467413634,0.9110023979179164,3,0.0006364074575193198,-0.0009659831537982325
VR3_D,-0.00016559723439232843,9.845620038931753e-05,0.949800815305223,3,0.00039856771201227483,-0.0007297621807969317
RNCG,-0.0001656783981540492,8.955668515719317e-05,0.9574290045816998,3,0.0003474913390701768,-0.0006788481353782751
VR3_Dzv,-0.0001660303403247243,0.0001040683146217999,0.945096176662096,3,0.00043029264298019836,-0.000762353323629647
AATSC5dv,-0.00016830238285814314,0.0001300885929904773,0.9228344337579072,3,0.0005771196809846314,-0.0009137244467009177
JGT10,-0.00016910559515601978,0.00252274155216617,0.5409111966084508,3,0.014286483254938526,-0.014624694445250564
MWC04,-0.00017072116005536117,0.00015909191893657477,0.8979126925633603,3,0.0007408931777451097,-0.001082335497855832
AATSC2Z,-0.00017258456479934034,0.00021378109981688774,0.8515444126986528,3,0.0010524048441317552,-0.0013975739737304357
ATS2se,-0.00017276543986280424,0.00013849953821993912,0.9183490207620397,3,0.0006208522728657487,-0.0009663831525913572
VSA_EState6,-0.00017385159092532984,0.0001492214247207939,0.9094580376881091,3,0.0006812037204429456,-0.0010289069022936053
PEOE_VSA1,-0.0001738899632383606,0.0001045876045048892,0.9488018874314631,3,0.00042540860868264796,-0.0007731885351593691
ATSC2Z,-0.00017461317064392431,9.913276568759368e-05,0.953632242421092,3,0.0003934285699466405,-0.0007426549112344892
MINsOH,-0.00017468462679125682,0.00018919543557917252,0.8745528441382819,3,0.0009094261996620906,-0.0012587954532446042
Kier1,-0.00017533240325996272,0.0001760716890574878,0.8866453978894319,3,0.0008335779002831264,-0.001184242706803052
AATSC1m,-0.00017656075699723495,4.0719166726257645e-05,0.9913644062010484,3,5.676458384388627e-05,-0.00040988609783835616
AATSC1pe,-0.00017706264532726945,0.00019651678309141925,0.8705015353362922,3,0.0009490003142626753,-0.0013031256049172142
GATS3c,-0.00017738149541741502,6.928153485197215e-05,0.9763630256719096,3,0.00021960938217115738,-0.0005743723730059874
GATS4i,-0.00017779129108231687,3.43166147453807e-05,0.9939041055347759,3,1.8846716905605615e-05,-0.00037442929907023935
NdsCH,-0.00017795325506889115,0.00011614481414827559,0.9412552708280914,3,0.00048756940973063243,-0.0008434759198684147
ATSC1m,-0.00017878447563007827,0.000120795874468256,0.9377995017779613,3,0.00051338928057629,-0.0008709582318364465
FCSP3,-0.00017885197096996022,2.564633255571938e-05,0.9966078528809923,3,-3.189564140859813e-05,-0.0003258083005313223
ATS2Z,-0.00017948846472812252,6.39846875135704e-05,0.980077231849919,3,0.0001871508902243294,-0.0005461278196805745
AATSC8dv,-0.00018005917580430722,0.0001131493619005213,0.9448605408373539,3,0.0004682992154387568,-0.0008284175670473712
ATSC2m,-0.00018012864146367083,0.00010274230159763199,0.9532566066532008,3,0.00040859614016625946,-0.0007688534230936011
SM1_Dzare,-0.0001802530663224481,0.00011598470920455113,0.9426299472885197,3,0.0004843521793949023,-0.0008448583120397985
TopoPSA,-0.00018068494523659773,0.00010604453606011744,0.950901403022325,3,0.0004269620060604212,-0.0007883318965336166
nO,-0.00018144143729959908,7.630345003391318e-05,0.9728985490301614,3,0.0002557857929677555,-0.0006186686675669537
ATS3s,-0.0001820400709168779,3.3155223460099034e-05,0.9945613952737773,3,7.943036215386594e-06,-0.0003720231780491424
PEOE_VSA12,-0.0001828170619907569,0.0002571241537501149,0.8283548594094633,3,0.001290532852449995,-0.001656166976431509
AATSC7c,-0.00018333321012904227,0.0001748403167226535,0.8945050001722403,3,0.0008185211933839936,-0.0011851876136420782
n6ARing,-0.00018724969309386053,0.00011072479558783031,0.9502663906220294,3,0.0004472156643083187,-0.0008217150504960397
AATSC4se,-0.0001875737691670413,8.664456755348901e-05,0.967831797516069,3,0.0003089092112524205,-0.0006840567495865031
GATS7d,-0.0001893274378348131,0.00010672032890917181,0.9542031713751427,3,0.0004221918814284668,-0.000800846757098093
GATS8c,-0.00019048837871900778,0.000406984235096224,0.7486616028142283,3,0.002141576420376081,-0.0025225531778140966
Mi,-0.00019189194534400636,7.747663103576299e-05,0.9748621245449769,3,0.0002520577421623472,-0.0006358416328503598
MATS4dv,-0.00019536720981586098,7.600436252105414e-05,0.9765368268442292,3,0.00024014621583588595,-0.0006308806354676079
ATS8p,-0.00019632331007554682,0.0002136702055198477,0.8737506136512853,3,0.0010280306622360287,-0.0014206772823871223
AATS1Z,-0.0001971996345264774,0.00021871235151442686,0.8706190259543086,3,0.001056046393476337,-0.001450445662529292
VR3_Dzm,-0.00019830553997176223,0.00010467916272621804,0.959167385402485,3,0.00040151767071069195,-0.0007981287506542165
PEOE_VSA7,-0.00019853281853163263,5.394327538297795e-05,0.9881319787225311,3,0.00011056813138303077,-0.000507633768446296
GATS7v,-0.00019986010988938077,0.0002126101076671519,0.8774859822248081,3,0.001018419384168059,-0.0014181396039468206
MWC01,-0.0002010161974783838,0.0001296481586479362,0.9424053285166126,3,0.0005418821287402299,-0.0009439145236969976
piPC5,-0.00020131738005818578,5.68341750101978e-05,0.9872236587073294,3,0.00012434874530304642,-0.000526983505419418
MDEO-12,-0.00020328965719202766,0.00017782729726077977,0.9068776385135635,3,0.00081568047604184,-0.0012222597904258954
Xp-0dv,-0.00020607651932370388,8.663179348298227e-05,0.9729167922013817,3,0.00029033326425519025,-0.000702486302902598
VR3_Dzare,-0.00020718966434113417,0.00016224451913233266,0.9212550100570372,3,0.0007224894221845768,-0.0011368687508668451
AATS5dv,-0.00020835996452717165,5.6018382251642114e-05,0.9883715509415019,3,0.00011263157786124689,-0.0005293515069155902
VSA_EState9,-0.00020865962317900832,0.00014713771660316685,0.9333111532484192,3,0.00063445580960513,-0.0010517750559631467
MPC2,-0.0002104256144116005,6.904398101230112e-05,0.9829681911320237,3,0.00018520405333242917,-0.0006060552821556301
PetitjeanIndex,-0.00021119434236376486,2.953876192099618e-05,0.9967711635373127,3,-4.1933960893414526e-05,-0.00038045472383411516
AATS5v,-0.00021164422589554457,0.00022209239358321394,0.8796918139643638,3,0.0010609698179868412,-0.0014842582697779305
AATS1se,-0.0002118182730066013,1.9878317350003093e-05,0.998538584075089,3,-9.791331021062717e-05,-0.0003257232358025754
Mm,-0.00021461088903981795,5.423080176208707e-05,0.9896858134100881,3,9.613761891200904e-05,-0.0005253593969916449
VR1_Dzpe,-0.0002146300891354517,0.00018748055273061775,0.9070729338839033,3,0.0008596542684259472,-0.0012889144466968507
ATSC0s,-0.00021558028014948918,4.74718833670453e-05,0.9921090925462976,3,5.6438875877179044e-05,-0.0004875994361761574
ETA_alpha,-0.00021587985527901643,0.0002051968001589495,0.8949987128673687,3,0.0009599205646672144,-0.0013916802752252473
AATS4i,-0.0002161732480043347,5.080025069660274e-05,0.991042587835636,3,7.491782191571534e-05,-0.0005072643179243847
VR2_Dzp,-0.00021821462696814767,0.00012593606222033058,0.952299786530116,3,0.000503412975072123,-0.0009398422290084183
SM1_Dzpe,-0.00021867071075828046,0.00010237081964797425,0.9670429899989099,3,0.0003679254381050975,-0.0008052668596216585
Sv,-0.0002194636641565754,0.00012680300632193878,0.9522049634186655,3,0.0005071316237245623,-0.000946058952037713
MPC9,-0.0002205127172839605,7.800607189008552e-05,0.9803640509527939,3,0.00022647072502932422,-0.0006674961595972452
piPC6,-0.00022136489457656264,0.0001657814923387173,0.9265710441600739,3,0.0007285814406498306,-0.001171311229802956
nBondsKD,-0.00022199247772585381,2.9312385447968905e-05,0.9971192300104155,3,-5.4029258549677796e-05,-0.00038995569690202983
JGI7,-0.0002229136309331766,0.00020868462398780337,0.8972417515136604,3,0.0009728724063301281,-0.0014186996681964813
MATS6dv,-0.00022326528626449385,0.0002377690653005834,0.8773078640512144,3,0.0011391778250027824,-0.0015857083975317702
SpDiam_Dzp,-0.0002232797869125743,0.00021571662319876225,0.8925624583166386,3,0.0010128003856340404,-0.0014593599594591889
ATSC0v,-0.000224579371664535,0.0004160923025542397,0.7757223453866677,3,0.0021596756639924194,-0.0026088344073214895
JGI1,-0.00022539874649500172,0.00011231589667894167,0.9631348479980569,3,0.00041818379660235627,-0.0008689812895923596
VE1_Dzm,-0.00022639717290896347,2.1582687888957257e-05,0.9984921788421308,3,-0.00010272597792080137,-0.00035006836789712556
n6Ring,-0.00022719815354874107,9.88856890853322e-05,0.9711346592086858,3,0.00033942781071162305,-0.0007938241178091052
VR2_Dzi,-0.0002276771006758845,9.181295805525836e-05,0.9749188019787384,3,0.0002984213304607383,-0.0007537755318125074
